process,energy,pat_sign,pat_len,geom_sign,geom_len
42,44.999365,15.503761,0.511200,9.411243,0.732804
42,51.563706,8.066455,0.164451,4.455505,0.454414
32,42.963829,10.424375,0.470211,3.436531,0.723881
23,66.425067,21.496023,0.750385,3.034089,0.970304
32,37.363104,2.821688,0.016276,5.147120,0.128266
32,31.197800,2.604660,0.007849,3.102221,0.082919
24,89.116336,45.233242,4.723067,6.776040,2.336651
32,41.185330,4.039531,0.036176,13.658502,0.176646
42,184.120879,1.617218,0.147826,3.755939,0.389071
42,69.660756,7.432364,0.251035,2.002314,0.500481
42,90.666649,56.247734,5.607986,17.909210,2.248190
23,40.545416,11.064479,0.153334,5.730292,0.302954
32,54.370520,4.797838,0.076840,10.474689,0.260184
42,322.804137,3.622977,3.653640,2.511007,2.220558
42,81.719354,3.273760,0.087248,5.673961,0.277961
24,116.685649,29.341314,11.568648,9.120006,3.636198
24,154.646660,9.825344,6.402002,3.403873,2.433423
42,119.872854,5.098900,0.147645,2.096604,0.496904
32,79.411165,15.248214,0.557623,5.563175,0.802813
32,213.200561,9.480656,2.719534,3.140357,1.872675
23,65.552271,7.764942,0.150374,7.388205,0.388410
42,49.983347,3.827391,0.073329,2.066380,0.277399
42,64.976909,8.640782,0.327018,5.419067,0.498672
23,53.550534,1.855674,0.024730,5.200477,0.225191
23,48.407084,40.451614,2.753221,13.383428,1.685578
42,101.896085,2.994151,0.048748,2.416232,0.203683
32,50.614160,8.120237,0.173393,13.468390,0.433702
32,118.158632,17.722616,5.768982,6.198360,2.349668
32,94.095800,11.584571,3.978509,8.473564,1.873556
24,56.323284,8.435600,0.404346,2.452228,0.725731
32,69.934274,6.140037,0.151600,6.753988,0.431825
23,224.914195,4.973959,3.093905,3.101408,1.572085
24,84.251435,7.637214,0.585088,3.155970,0.676227
24,36.545190,5.474600,0.130441,3.248756,0.452480
24,103.738932,24.761982,5.498854,21.974152,2.440348
32,46.885728,5.173282,0.117607,3.383367,0.306047
24,99.771547,41.500961,18.374432,2.853215,2.739927
24,48.387652,12.961569,4.846942,7.844187,2.468060
32,82.409869,3.354011,0.104314,5.837826,0.303361
24,105.565429,7.437446,0.633001,13.289976,0.817339
24,156.107745,16.403637,3.703867,3.964479,1.962799
32,38.985337,13.058952,0.606527,3.111562,0.801939
42,63.039785,2.690115,0.081230,9.068662,0.265343
24,78.531112,19.689758,0.874488,7.287795,0.917198
23,92.124865,22.088703,5.772679,9.129141,2.350089
32,57.638766,5.502542,0.232764,3.030132,0.548856
23,35.984439,1.592388,0.003722,4.763958,0.054815
42,58.629423,14.758727,0.950936,2.780678,0.879469
32,49.216709,12.395919,0.474436,49.686306,0.664204
24,146.249858,6.164774,0.899756,23.611979,0.938172
32,157.867263,8.789845,2.432246,4.133972,1.700822
42,37.943177,34.294884,1.414134,39.548470,1.208035
42,470.616016,17.514509,51.435154,8.995352,7.371413
32,50.549032,14.330290,0.904983,3.763085,0.862780
24,72.057605,31.311825,1.397264,6.037246,1.142685
42,41.828537,7.299927,0.356903,2.682638,0.538948
42,82.967610,6.908238,0.567772,16.871786,0.654634
32,41.457218,2.420440,0.007689,2.351889,0.052780
42,62.078710,14.391962,0.842998,11.538601,0.968218
32,86.409070,2.519269,0.047505,2.035383,0.227272
32,55.871010,6.707810,0.321026,18.785240,0.602095
32,105.063217,14.062057,2.978226,14.334516,1.720367
32,40.584394,8.667621,0.929519,5.733668,1.042405
24,50.193247,35.772003,2.601223,3.694757,1.662527
32,63.043448,3.714025,0.033027,2.017504,0.186756
42,63.076852,12.347285,0.394714,7.639853,0.571191
42,49.746188,5.878427,0.069503,2.834501,0.307143
32,124.929356,52.350887,30.608978,46.373905,5.930601
42,60.383289,19.457588,1.390049,28.930473,1.141640
42,49.828635,9.815129,0.209528,16.494129,0.458979
42,33.499080,10.389187,0.148742,4.332522,0.438348
23,132.348024,10.706643,3.488010,2.489455,1.758038
32,97.474981,19.570143,2.674626,10.326243,1.667251
32,31.564469,19.193527,0.241829,7.191252,0.529121
42,84.525685,11.179417,0.962334,30.331469,0.975793
42,62.002628,9.076887,0.374234,7.367322,0.611027
42,47.797716,10.319395,0.275896,14.933428,0.425661
32,32.246203,3.180028,0.018610,2.498135,0.151344
32,39.337097,15.078471,0.230064,2.318509,0.603695
23,236.052619,7.382289,3.559465,3.359184,0.742104
32,114.343875,6.067436,0.260416,4.097650,0.491724
24,119.578006,40.802364,16.592272,2.045190,3.130562
32,100.932366,7.267162,0.740117,2.529963,0.813766
24,103.641455,36.958584,6.041668,13.189852,2.532787
32,48.474236,26.163067,1.214286,6.930207,1.204949
23,218.472844,4.390356,2.292484,2.730674,1.495369
24,55.074854,7.923666,0.680731,5.367015,0.509697
32,100.328477,13.441117,3.365824,6.982285,1.844558
32,329.258693,4.369839,1.094202,9.561189,1.005663
32,61.447870,2.435186,0.022031,4.887902,0.153954
42,50.920030,2.195751,0.014818,2.338841,0.126699
42,78.616024,17.236830,2.468504,3.241218,1.341498
42,55.327947,27.268183,1.882539,17.591017,1.343386
24,43.223813,4.232863,0.116802,3.112262,0.347961
32,41.535808,6.136632,0.099644,4.974219,0.342372
23,56.133177,2.209490,0.014217,18.105236,0.130408
42,46.241100,4.968148,0.237898,5.697429,0.513300
32,49.348373,27.036510,1.154232,2.944611,1.257368
32,111.854377,16.961479,2.021708,2.924308,1.422645
42,124.350481,7.274449,1.475036,7.080761,1.241073
32,125.356778,3.836955,0.043752,3.385623,0.203450
42,58.537599,3.867155,0.036616,3.979506,0.192170
24,226.772270,16.640638,18.459686,11.688569,4.419743
42,171.008227,12.473516,2.504989,10.838970,1.682220
24,99.213709,36.440002,7.741604,4.989886,3.110870
32,58.917956,7.271562,0.142837,10.524873,0.358941
23,141.578033,12.599131,4.619446,5.708123,2.308496
23,44.021617,5.189806,0.045942,2.500729,0.186236
32,36.050985,64.406464,5.715855,78.217323,2.415918
32,64.501961,3.419000,0.198422,2.985873,0.404496
21,231.319016,1.738391,0.450504,10.165128,0.706264
42,39.236171,10.358599,0.160831,2.686116,0.406838
42,103.779965,4.570960,0.760168,3.123346,0.989543
42,32.606702,4.813082,0.057574,4.818383,0.211503
32,39.920288,26.154551,0.915306,5.865157,0.882752
32,41.106468,15.221112,0.251964,4.420623,0.471263
32,34.877477,5.415584,0.071757,2.235577,0.252453
32,52.140788,8.461350,0.269292,3.427618,0.567402
23,77.842112,8.267432,0.343869,6.332238,0.524894
24,47.150696,11.655189,1.710929,2.218089,1.295038
42,108.033255,13.318671,2.233442,6.952939,1.454950
24,153.595150,15.407025,8.151802,3.232826,2.682105
23,182.905090,7.870073,1.144243,2.529072,1.365082
24,74.567743,10.938845,1.389102,6.782160,1.096853
23,164.334009,2.506857,0.212151,172.932022,0.417214
21,187.644055,6.162546,1.476281,5.992942,1.268698
32,57.176084,22.358198,1.282809,6.038043,1.134972
24,83.143673,6.372526,0.662028,3.107571,0.811395
32,36.749520,6.086424,0.082481,3.053997,0.280149
23,289.762401,-12.278797,28.868040,3.125089,0.976049
42,43.727558,5.905400,0.066040,3.436368,0.235244
32,52.086541,2.897973,0.023215,18.099201,0.162176
32,56.419353,3.608658,0.145912,2.719939,0.390637
32,62.167037,14.622931,1.242342,4.525719,1.074083
24,196.447984,46.946941,35.644497,7.297997,3.431282
42,35.037780,26.522297,1.600402,7.679112,1.247334
32,30.657930,5.368221,0.061830,3.249015,0.240640
32,46.077418,7.009718,0.113341,9.471173,0.238410
32,87.465465,21.996445,2.697393,7.099953,1.776002
32,46.595063,5.928688,0.073349,2.017937,0.267774
42,35.966696,8.093818,0.120909,2.736877,0.316380
32,285.746890,29.043392,12.867738,4.700503,3.199429
23,60.465376,2.445935,0.023889,2.082675,0.165690
32,81.893515,4.479067,0.209834,9.510846,0.450521
42,111.660083,16.365610,2.131455,6.349613,1.317538
32,100.322724,7.844995,0.208623,31.440720,0.451730
32,43.642165,6.712281,0.266332,7.224379,0.561010
42,302.137115,134.636642,291.268433,3.950512,14.836468
32,58.659960,10.243122,0.324847,4.502197,0.533131
32,247.248953,14.863905,9.182424,4.565495,3.050173
32,31.997557,19.211674,0.468747,10.998952,0.702275
32,59.876917,1.840280,0.012413,2.183087,0.231191
24,65.324297,21.600206,0.953374,26.740602,0.993951
24,51.284051,35.642921,2.473988,2.602718,1.598286
24,49.644384,14.665854,0.268414,3.483349,0.554190
42,47.340880,4.740439,0.072465,2.117999,0.245418
24,42.043984,22.237642,0.439499,23.098482,0.655650
32,71.977018,8.571218,0.208144,2.420567,0.412826
42,111.778485,14.759542,0.745729,4.786243,1.007551
42,77.206620,10.966393,0.976504,8.443916,0.996337
32,51.121620,28.523304,2.012881,23.946806,1.380846
32,39.729572,11.303854,0.488957,7.169112,0.721952
24,157.743005,49.491951,60.757145,5.470554,7.019770
24,173.538796,12.700382,9.157086,2.331121,2.240293
24,33.256732,10.713681,0.245341,21.609753,0.531096
32,66.831168,12.052869,0.374665,6.447688,0.644718
32,77.653750,6.897789,0.242348,2.603892,0.437747
32,147.136860,8.779324,2.055392,8.570926,1.525284
24,42.778408,60.999481,5.944328,32.684517,2.364878
32,41.837231,11.443257,0.175701,2.049681,0.456882
32,146.295098,4.927042,1.519412,3.895406,1.256372
42,53.095639,122.228386,15.123265,11.595475,3.735914
42,175.030445,13.313380,6.596471,4.080704,2.679392
42,48.916352,6.800669,0.310202,10.100965,0.545506
32,224.346124,10.449350,7.992295,4.169804,2.674603
23,33.788881,3.674933,0.165363,4.202706,0.643269
32,39.631781,8.072027,0.150053,3.149476,0.294039
42,66.747249,70.833702,15.109342,8.678814,3.759662
23,68.213953,25.896154,1.592962,16.988411,1.266859
42,67.471454,5.920321,0.432769,4.450648,0.682635
23,48.265061,7.101837,0.241556,3.182709,0.438481
32,96.324730,14.042214,1.261342,18.683571,1.129240
42,41.765268,8.794268,0.166625,4.699716,0.414069
42,85.270745,38.095016,3.084697,4.777904,1.674649
32,56.471661,2.822443,0.044402,3.784798,0.180524
42,90.355069,14.725479,0.983235,2.146652,1.104670
32,291.826075,19.494240,8.349203,3.821958,2.920301
24,46.654577,13.890334,0.507226,5.084860,0.661427
21,106.231493,16.228456,1.065373,3.884610,0.959419
24,148.496760,42.205376,37.780201,36.365646,5.802640
32,65.264626,4.895119,0.147977,3.310883,0.466978
32,37.344766,24.305241,0.655319,4.842667,0.765255
42,97.698283,14.966068,1.301771,2.360878,1.238767
32,161.340915,5.068337,1.547710,12.378620,1.159016
23,124.193818,4.064014,0.100612,2.011900,0.365527
23,43.374291,-0.083148,0.000067,3.615557,0.149600
42,39.795578,11.833298,0.168382,3.540821,0.391373
24,190.849840,7.793721,1.263530,10.223022,1.043702
23,78.845601,2.204371,0.089890,4.705518,0.284033
32,48.290912,4.511342,0.028509,8.670184,0.166305
32,205.742290,10.670730,13.980137,8.640519,3.589242
32,36.382452,0.379461,0.000400,2.154058,0.093987
32,61.820722,18.827488,1.284354,5.843943,1.080710
21,538.105192,3.012572,1.357401,2.398239,1.066303
42,73.888104,11.566699,1.117266,107.322418,1.081434
32,33.029436,2.696133,0.006517,7.432418,0.082449
32,51.388483,12.612743,0.841473,5.055974,0.963384
23,257.441243,5.220734,4.927884,3.385198,1.748095
23,40.953175,6.348099,0.048741,7.652887,0.229941
24,41.159542,14.426767,0.546894,12.066221,0.754918
42,67.311515,21.027447,0.918264,15.386195,0.973399
42,51.201098,8.775955,0.133543,14.814352,0.389544
42,127.400163,11.889391,0.815677,8.261805,0.917836
42,131.088098,8.566990,0.902093,21.351089,0.964500
42,85.424444,5.507189,0.208877,17.102522,0.467990
24,60.966892,37.488155,4.019701,8.254354,1.976450
24,133.569081,33.611012,91.697639,4.629456,5.903800
32,47.731635,4.518031,0.019995,6.980077,0.140711
23,103.018262,10.782481,0.700815,14.812284,0.832553
42,47.455008,7.009926,0.068762,10.892794,0.220611
32,66.031867,5.229486,0.077163,6.135373,0.288090
32,57.330156,6.498211,0.087230,2.179712,0.247266
42,45.713521,5.251007,0.061228,2.702038,0.287849
32,115.837863,39.938026,6.056702,17.383326,2.465259
23,44.062096,9.688234,0.191446,2.416979,0.391802
32,71.305726,9.703712,0.560007,2.876095,0.582527
42,84.275887,3.781050,0.146000,2.148631,0.474636
42,96.417020,9.359958,0.532118,7.897000,0.674802
24,52.359908,46.120674,3.461289,3.811393,1.558879
24,106.595872,7.900924,1.039730,5.036668,1.017926
21,177.256873,2.530162,0.221791,2.576232,0.455461
32,34.633936,9.202957,0.090626,2.584245,0.282267
42,35.648042,9.348367,0.316758,4.543542,0.634441
42,53.457797,5.521953,0.210883,2.832855,0.513174
24,54.704737,12.850545,1.937422,5.190176,1.444566
32,49.041460,2.339489,0.026285,2.255895,0.159314
42,51.724459,9.593556,0.295703,4.385728,0.537511
32,99.186389,12.446836,0.915531,3.094702,0.633932
42,41.788130,13.887190,0.677334,3.550248,0.845263
32,39.715096,11.506672,0.242372,4.291641,0.507618
24,98.976718,28.335398,4.276908,84.126793,2.096232
24,75.654710,19.721344,2.888663,2.465726,1.756079
24,52.534457,20.351688,1.215073,21.028851,1.103865
32,93.683626,2.534500,0.071638,2.728582,0.335100
21,39.875727,2.433357,0.019661,3.588717,0.141619
24,34.448469,5.877975,0.135958,2.604197,0.369709
42,62.066066,7.950867,0.409795,8.310495,0.610824
32,76.311201,14.078496,1.162080,12.338358,1.075222
32,124.050422,14.162072,3.519655,15.837662,1.838674
32,69.007098,9.591515,0.610753,7.306290,0.794301
32,46.839095,8.354126,0.410028,2.842855,0.555510
42,38.388830,7.467563,0.092759,12.191936,0.318890
42,35.099078,6.204354,0.137435,23.608154,0.396410
24,105.964799,4.246063,0.634067,8.759199,0.816737
32,37.914722,33.508221,1.133057,7.034549,1.078348
23,126.891882,3.286337,0.261360,3.024513,0.411499
32,60.012178,11.700300,0.312360,150.719254,0.490756
32,192.838508,4.386832,0.672734,5.180264,0.676261
42,149.353565,5.090021,0.376264,2.168029,0.466348
23,67.757781,2.438301,0.017032,2.085059,0.133603
23,77.566472,6.477703,0.146472,14.955228,0.292757
32,31.495727,15.551012,0.834628,5.349350,0.948585
32,137.522239,8.913017,0.486841,2.765122,0.644912
32,66.049031,4.645995,0.063980,7.370987,0.237462
42,43.311514,10.918785,0.189254,2.097429,0.366285
24,36.408177,17.508736,0.387794,9.291816,0.620633
42,52.117954,2.756116,0.031535,36.211403,0.159551
32,67.393525,7.225398,0.154873,2.637716,0.495248
21,180.664183,26.498344,48.051033,5.581789,3.535629
32,110.992763,7.025924,0.888500,39.359745,0.970059
32,65.843594,7.077299,0.314716,2.999938,0.444239
32,56.978388,16.156637,1.521428,119.722786,1.288140
23,78.703555,3.479183,0.179480,2.035241,0.420676
23,96.828349,33.128784,9.565786,15.133447,3.211898
32,46.258555,12.787555,0.237624,3.040514,0.552909
24,41.929767,13.531679,0.566190,8.673449,0.797349
42,61.560946,11.511309,0.416477,9.006906,0.634121
32,149.608000,12.989187,2.275683,21.012186,1.480586
32,73.453757,15.057568,2.298005,2.898756,1.590482
42,124.149976,4.199793,1.416602,2.163418,1.386975
24,231.802860,100.824783,112.386436,9.748101,10.437992
42,42.021814,14.001077,0.449595,34.251511,0.685821
23,52.067764,11.420661,0.171078,2.838165,0.457413
42,155.069391,21.007496,11.933565,2.995106,2.985471
32,132.631194,2.604115,0.101820,2.451785,0.310431
42,96.213977,12.493575,1.354192,13.791576,1.141449
32,400.657366,24.602798,20.718349,5.588398,4.750948
24,174.518684,58.609325,52.554981,2.219333,7.045220
42,57.467901,23.116425,0.994821,13.524789,0.954098
42,71.338890,8.839323,0.455475,2.994361,0.619368
23,52.636707,12.687931,1.453333,2.826484,1.208856
32,123.270181,8.450456,0.725556,2.842047,0.856433
32,66.958411,7.894695,0.137435,215.652206,0.355204
32,47.614338,11.614876,0.204955,11.535432,0.457377
23,52.983849,10.070988,0.650651,6.418382,0.729458
24,36.240830,3.832677,0.044210,9.078693,0.218476
42,49.766736,1.123771,0.002655,3.450999,0.074957
23,86.301155,6.787106,0.583892,8.691987,0.804403
32,84.953071,16.481989,0.688541,9.672434,0.807610
42,60.220443,5.648215,0.057788,6.419111,0.265653
21,54.145046,4.949996,0.123276,2.125939,0.171092
32,45.209823,9.233868,0.325674,32.936890,0.576594
24,53.336195,10.005783,0.242693,5.292781,0.510024
24,74.468359,36.606083,2.729410,17.840204,1.711383
32,118.679387,38.071041,5.623599,18.151121,2.419623
24,51.307509,2.770031,0.126557,8.140778,0.310778
32,32.208164,2.875463,0.018880,2.691896,0.149818
24,147.556363,39.581913,26.487499,4.166850,4.434066
21,63.394647,0.590449,0.002867,2.791782,0.060019
21,293.067224,2.385247,0.498317,3.683515,0.641346
24,55.394269,11.291613,2.537659,3.778254,1.221745
32,39.876886,10.447136,1.015768,3.126562,1.348815
32,47.341803,3.239003,0.014281,6.121794,0.110668
32,39.661266,3.009184,0.032274,2.875694,0.243891
42,94.173086,9.717912,0.524604,9.701072,0.609070
32,33.872926,4.760942,0.100587,9.100261,0.323055
24,80.417100,52.677670,14.692766,27.923851,3.597317
32,60.283350,8.605864,0.443074,2.252902,0.623358
32,68.093596,12.538138,0.845850,48.073353,0.919561
24,36.803363,12.341711,0.592753,2.154112,0.956678
32,94.622885,19.100172,4.425423,6.388484,2.222266
42,35.537082,10.450851,0.193172,4.983614,0.470442
23,44.166705,1.980581,0.036244,3.310116,0.203963
24,45.767155,22.509825,2.329728,20.763363,1.546578
42,51.928757,8.439015,0.304857,8.239721,0.589712
42,96.421989,6.026286,3.315843,18.061054,1.721277
42,134.924126,12.424806,3.935241,3.990625,1.329018
24,159.066951,8.533318,6.290380,47.856728,2.485738
42,62.170350,14.968952,0.615200,3.301070,0.734465
32,36.953316,8.177049,0.115783,11.030350,0.328977
42,77.239797,13.648746,1.081380,4.088795,0.976712
32,124.806394,7.737492,1.268067,15.261711,1.155639
42,40.572652,4.174034,0.082050,4.502786,0.280113
32,76.553998,11.275713,0.593226,3.544772,0.807038
23,146.796249,0.468687,0.015896,2.864074,0.108860
42,68.376739,4.722867,0.088394,3.400017,0.289284
23,120.629440,2.390233,0.177978,20.973246,0.496667
23,59.171167,11.548982,0.270196,39.128704,0.530193
42,50.700026,22.060413,1.834433,13.853195,1.401368
32,66.031391,11.095297,0.754125,45.067875,0.808602
24,146.798973,48.138062,24.692451,33.484005,4.756614
23,69.000840,11.389724,0.366045,2.665534,0.392387
42,54.804100,6.190561,0.145651,9.264346,0.396165
42,77.568304,14.152988,1.148469,2.512160,0.915793
32,106.268866,13.374233,1.441092,12.091117,1.135864
42,47.365044,12.855890,0.213333,3.355937,0.476176
32,43.101949,17.673452,0.626685,3.513106,0.798629
32,153.112456,10.112853,4.529924,7.707914,2.152999
24,32.558998,25.830343,1.376681,20.390457,1.191382
32,78.516320,18.506655,2.304733,5.055780,1.604025
24,142.039406,9.158510,2.456621,2.635078,1.526028
23,38.376645,15.003042,0.359926,49.351135,0.570219
32,73.330635,14.609775,1.268894,2.517039,0.969411
32,51.814153,8.837605,0.161115,49.845524,0.413491
24,49.291606,16.320442,0.427859,6.324275,0.707483
42,59.111412,13.995060,0.844295,33.063099,0.913392
42,98.634232,31.360962,3.106375,9.677670,1.784771
32,76.494480,10.525121,0.838702,3.040033,0.922994
42,44.101772,4.556542,0.028608,2.683434,0.181079
23,47.090585,22.777607,1.053140,32.554859,1.032442
42,131.654838,7.414007,0.704378,16.021048,0.841979
42,80.583426,7.710625,0.408670,5.223320,0.680807
23,33.278572,26.399775,0.507647,9.714657,0.690399
32,39.707021,4.595027,0.070568,2.328008,0.251325
32,72.947414,18.943741,4.701703,11.388738,2.024031
42,61.444129,10.868714,0.267090,3.883989,0.463754
32,188.469185,4.826905,7.590069,6.127213,2.765138
42,32.098036,6.785733,0.134036,3.950605,0.416820
23,42.708394,8.221088,0.060357,44.279400,0.246611
32,219.672454,31.517952,30.973866,7.346847,5.199946
42,35.569823,6.361157,0.045214,35.940151,0.206569
32,49.385918,8.125436,0.296211,5.942210,0.537844
42,96.408376,8.736053,0.472296,9.624140,0.719136
42,56.735686,4.381495,0.050268,3.094126,0.184851
23,43.389499,6.684869,0.187538,2.624356,0.405531
42,135.248869,15.367342,2.314565,10.492428,1.514696
24,140.112925,17.318136,4.787224,7.553224,2.123343
32,43.313179,5.676332,0.028014,3.843820,0.140045
42,159.062430,18.336414,5.964859,6.229007,2.374736
42,39.140458,6.296550,0.268934,2.702580,0.553279
32,86.176182,8.824335,0.981959,2.945638,1.151613
32,60.970308,9.313699,0.514177,12.489518,0.747764
